id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,sinpkt,dinpkt,sjit,djit,udp_packet_rate,sttl,dttl,sloss,dloss,swin,dwin,stcpb,dtcpb,tcprtt,synack,ackdat,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,tcp_syn_count,tcp_fin_count,tcp_rst_count
68,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
69,8.123347997665405,tcp,-,RST,2,1,658,54,0.3693058577402051,81.00108479768498,6.647505439323692,237.33333333333334,237.33333333333334,4061.6739988327026,4061.6739988327026,1117.8730726242065,1117.8730726242065,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,1.0
70,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
71,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
72,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
73,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
74,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
75,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
76,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
77,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
78,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
79,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
80,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
81,0.0,tcp,-,INT,1,0,104,0,1000.0,104000.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,64,64,0,0,8192,8192,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Normal,Normal,0.0,0.0,0.0
